,hospital_pk,collection_week,state,ccn,hospital_name,address,city,zip,hospital_subtype,fips_code,is_metro_micro,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum,total_patients_hospitalized_confirmed_influenza_7_day_sum,icu_patients_confirmed_influenza_7_day_sum,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_sum,total_beds_7_day_coverage,all_adult_hospital_beds_7_day_coverage,all_adult_hospital_inpatient_beds_7_day_coverage,inpatient_beds_used_7_day_coverage,all_adult_hospital_inpatient_bed_occupied_7_day_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_covid_7_day_coverage,inpatient_beds_7_day_coverage,total_icu_beds_7_day_coverage,total_staffed_adult_icu_beds_7_day_coverage,icu_beds_used_7_day_coverage,staffed_adult_icu_bed_occupancy_7_day_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_coverage,staffed_icu_adult_patients_confirmed_covid_7_day_coverage,total_patients_hospitalized_confirmed_influenza_7_day_coverage,icu_patients_confirmed_influenza_7_day_coverage,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_coverage,previous_day_admission_adult_covid_confirmed_7_day_sum,previous_day_admission_adult_covid_confirmed_18_19_7_day_sum,previous_day_admission_adult_covid_confirmed_20_29_7_day_sum,previous_day_admission_adult_covid_confirmed_30_39_7_day_sum,previous_day_admission_adult_covid_confirmed_40_49_7_day_sum,previous_day_admission_adult_covid_confirmed_50,previous_day_admission_adult_covid_confirmed_60,previous_day_admission_adult_covid_confirmed_70,previous_day_admission_adult_covid_confirmed_80,previous_day_admission_adult_covid_confirmed_unknown_7_day_sum,previous_day_admission_pediatric_covid_confirmed_7_day_sum,previous_day_covid_ed_visits_7_day_sum,previous_day_admission_adult_covid_suspected_7_day_sum,previous_day_admission_adult_covid_suspected_18,previous_day_admission_adult_covid_suspected_20,previous_day_admission_adult_covid_suspected_30,previous_day_admission_adult_covid_suspected_40,previous_day_admission_adult_covid_suspected_50,previous_day_admission_adult_covid_suspected_60,previous_day_admission_adult_covid_suspected_70_79_7_day_sum,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_unknown_7_day_sum,previous_day_admission_pediatric_covid_suspected_7_day_sum,previous_day_total_ed_visits_7_day_sum,previous_day_admission_influenza_confirmed_7_day_sum,geocoded_hospital_address,hhs_ids,previous_day_admission_adult_covid_confirmed_7_day_coverage,previous_day_admission_pediatric_covid_confirmed_7_day_coverage,previous_day_admission_adult_covid_suspected_7_day_coverage,previous_day_admission_pediatric_covid_suspected_7_day_coverage,is_corrected,:@computed_region_pqdx_y6mm
23,220098,2021-09-17T00:00:00.000,MA,220098.0,NASHOBA VALLEY MEDICAL CENTER,200 GROTON ROAD,AYER,1432,Short Term,25017.0,true,54.0,54.0,42.0,36.3,36.3,-999999.0,-999999.0,0.0,0.0,42.0,4.0,4.0,-999999.0,-999999.0,-999999.0,-999999.0,,,,162.0,162,126,109.0,109,-999999,-999999,0,0,126.0,12,12.0,7.0,7.0,-999999,-999999.0,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,132,,"{'type': 'Point', 'coordinates': [-71.573053, 42.576412]}",[C220098-A],3,3,3,3,False,22.0
24,181321,2021-09-17T00:00:00.000,KY,181321.0,WAYNE COUNTY HOSPITAL,166 HOSPITAL STREET,MONTICELLO,42633,Critical Access Hospitals,21231.0,false,25.0,11.7,14.0,10.0,10.0,5.0,5.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,75.0,35,42,30.0,30,15,15,0,0,42.0,0,0.0,0.0,0.0,0,0.0,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,4,0.0,0.0,-999999.0,-999999.0,0.0,-999999.0,0.0,-999999.0,0.0,0,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,81,,"{'type': 'Point', 'coordinates': [-84.866821, 36.820046]}",[C181321-A],3,3,3,3,False,18.0
25,370158,2021-09-17T00:00:00.000,OK,370158.0,PURCELL MUNICIPAL HOSPITAL,1500 NORTH GREEN AVENUE,PURCELL,73080,Short Term,40087.0,true,27.0,18.0,12.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,54,36,8.0,8,0,0,0,0,36.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-999999,0.0,0.0,0.0,0.0,0.0,0.0,-999999.0,0.0,0.0,0,6,-999999,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,76,0.0,"{'type': 'Point', 'coordinates': [-97.365753, 35.028408]}",[C370158-A],3,3,3,3,False,37.0
26,522006,2021-09-17T00:00:00.000,WI,522006.0,SELECT SPECIALTY HOSPITAL MILWAUKEE,8901 W LINCOLN AVE  2ND FLOOR,WEST ALLIS,53227,Long Term,55079.0,true,63.0,63.0,63.0,47.0,47.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63,63,47.0,47,0,0,0,0,63.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,"{'type': 'Point', 'coordinates': [-88.023065, 43.002702]}","[C522006-A, C522006-B]",1,1,1,1,False,50.0
27,230217,2021-09-17T00:00:00.000,MI,230217.0,OAKLAWN HOSPITAL,200 N MADISON,MARSHALL,49068,Short Term,26025.0,true,62.0,62.0,62.0,42.3,42.3,10.0,10.0,0.0,0.0,62.0,7.0,7.0,7.0,7.0,4.0,4.0,0.0,0.0,0.0,186.0,186,186,127.0,127,30,30,0,0,186.0,21,21.0,21.0,21.0,12,12.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,232,0.0,"{'type': 'Point', 'coordinates': [-84.957796, 42.273533]}",[C230217-A],3,3,3,3,False,23.0
28,241308,2021-09-17T00:00:00.000,MN,241308.0,LAKE VIEW MEMORIAL HOSPITAL,325 ELEVENTH AVE,TWO HARBORS,55616,Critical Access Hospitals,27075.0,true,16.0,16.0,16.0,5.0,5.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16,16,5.0,5,0,0,0,0,16.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19,0.0,"{'type': 'Point', 'coordinates': [-91.667157, 47.02965]}",[C241308-A],1,1,1,1,False,24.0
29,420073,2021-09-17T00:00:00.000,SC,420073.0,LEXINGTON MEDICAL CENTER,2720 SUNSET BLVD,WEST COLUMBIA,29169,Short Term,45063.0,true,571.0,571.0,571.0,463.7,463.7,134.3,134.3,0.0,0.0,571.0,72.3,72.3,54.7,54.7,38.0,38.0,0.0,0.0,0.0,1713.0,1713,1713,1391.0,1391,403,403,0,0,1713.0,217,217.0,164.0,164.0,114,114.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,49,-999999.0,-999999.0,10.0,7.0,-999999.0,8.0,10.0,7.0,0.0,0,284,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,784,0.0,"{'type': 'Point', 'coordinates': [-81.114361, 34.004403]}",[C420073-A],3,3,3,3,False,41.0
30,061328,2021-09-17T00:00:00.000,CO,61328.0,PAGOSA SPRINGS MEDICAL CENTER,95 S PAGOSA BLVD,PAGOSA SPRINGS,81147,Critical Access Hospitals,8007.0,false,11.0,11.0,11.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33,33,10.0,10,0,0,0,0,33.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-999999,0.0,0.0,0.0,0.0,0.0,-999999.0,0.0,0.0,0.0,0,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,71,0.0,"{'type': 'Point', 'coordinates': [-107.077219, 37.252776]}",[C061328-A],3,3,3,3,False,6.0
31,100180,2021-09-17T00:00:00.000,FL,100180.0,ST PETERSBURG GENERAL HOSPITAL,6500 38TH AVE N,SAINT PETERSBURG,33710,Short Term,12103.0,true,194.0,194.0,168.0,69.7,69.7,19.0,18.7,0.0,0.0,168.0,21.0,21.0,8.0,8.0,6.0,5.7,0.0,0.0,0.0,582.0,582,504,209.0,209,57,56,0,0,504.0,63,63.0,24.0,24.0,18,17.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,16,0.0,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,4.0,0.0,0,39,-999999,0.0,0.0,0.0,0.0,-999999.0,0.0,0.0,0.0,0.0,0,284,0.0,"{'type': 'Point', 'coordinates': [-82.727297, 27.806299]}",[C100180-A],3,3,3,3,False,10.0
32,161317,2021-09-17T00:00:00.000,IA,161317.0,COMPASS MEMORIAL HEALTHCARE,300 W MAY ST,MARENGO,52301,Critical Access Hospitals,19095.0,false,15.3,15.3,12.0,5.7,5.7,-999999.0,-999999.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,46.0,46,36,17.0,17,-999999,-999999,0,0,36.0,0,0.0,0.0,0.0,0,0.0,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,-999999,0.0,0.0,0.0,0.0,0.0,-999999.0,0.0,0.0,0.0,0,-999999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41,,"{'type': 'Point', 'coordinates': [-92.072799, 41.801752]}",[C161317-A],3,3,3,3,False,16.0
33,171333,2021-09-17T00:00:00.000,KS,171333.0,CLARA BARTON HOSPITAL,250 W 9TH STREET,HOISINGTON,67544,Critical Access Hospitals,20009.0,true,26.0,20.0,20.0,10.0,10.0,-999999.0,-999999.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,20,20,10.0,10,-999999,-999999,0,0,23.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.0,"{'type': 'Point', 'coordinates': [-98.77941, 38.521549]}",[C171333-A],1,1,1,1,False,17.0
34,310070,2021-09-17T00:00:00.000,NJ,310070.0,SAINT PETER'S UNIVERSITY HOSPITAL,254 EASTON AVE,NEW BRUNSWICK,8901,Short Term,34023.0,true,599.0,384.0,328.0,270.0,187.3,18.0,18.0,0.0,0.0,518.0,90.0,28.0,60.3,15.7,-999999.0,-999999.0,0.0,0.0,0.0,1797.0,1152,984,810.0,562,54,54,0,0,1554.0,270,84.0,181.0,47.0,6,6.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,0.0,0.0,-999999.0,-999999.0,-999999.0,0.0,0.0,-999999.0,0.0,0,88,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,537,0.0,"{'type': 'Point', 'coordinates': [-74.45913, 40.501846]}",[C310070-A],3,3,3,3,False,31.0
35,250151,2021-09-17T00:00:00.000,MS,250151.0,ALLIANCE HEALTH CENTER,5000 HIGHWAY 39 NORTH,MERIDIAN,39301,Short Term,28075.0,true,154.0,78.0,78.0,14.0,14.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,78,78,14.0,14,0,0,0,0,78.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,"{'type': 'Point', 'coordinates': [-88.678811, 32.409988]}",[C250151-A],1,1,1,1,False,25.0
36,390097,2021-09-17T00:00:00.000,PA,390097.0,HOLY REDEEMER HOSPITAL AND MEDICAL CENTER,1648 HUNTINGDON PIKE,MEADOWBROOK,19046,Short Term,42091.0,true,166.0,157.0,140.0,135.7,123.7,11.0,11.0,0.0,0.0,162.0,42.0,20.0,26.7,14.7,4.7,4.7,0.0,0.0,0.0,498.0,471,420,407.0,371,33,33,0,0,486.0,126,60.0,80.0,44.0,14,14.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,0.0,0.0,-999999.0,0.0,0.0,0.0,-999999.0,-999999.0,0.0,0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,286,0.0,"{'type': 'Point', 'coordinates': [-75.081101, 40.108944]}",[C390097-A],3,3,3,3,False,39.0
37,440102,2021-09-17T00:00:00.000,TN,440102.0,LINCOLN MEDICAL CENTER,106 MEDICAL CENTER BLVD,FAYETTEVILLE,37334,Short Term,47103.0,false,51.0,48.0,39.0,22.3,22.3,9.0,9.0,0.0,0.0,42.0,6.0,6.0,4.0,4.0,-999999.0,-999999.0,,,,153.0,144,117,67.0,67,18,18,0,0,126.0,18,12.0,8.0,8.0,-999999,-999999.0,,,,3,3,3,3,3,2,2,2,2,3,3,2,2,2,2,2,0,0,0,-999999,0.0,0.0,0.0,0.0,0.0,0.0,-999999.0,0.0,0.0,0,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,89,,"{'type': 'Point', 'coordinates': [-86.557341, 35.149005]}",[C440102-A],2,2,2,2,False,43.0
38,500108,2021-09-17T00:00:00.000,WA,500108.0,ST JOSEPH MEDICAL CENTER,1717 SOUTH J STREET,TACOMA,98405,Short Term,53053.0,true,732.0,621.0,462.0,340.0,302.3,41.0,40.3,0.0,0.0,573.0,74.0,40.0,64.3,39.7,5.7,5.7,0.0,0.0,0.0,2196.0,1863,1386,1020.0,907,123,121,0,0,1719.0,222,120.0,193.0,119.0,17,17.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0,48,-999999,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,434,0.0,"{'type': 'Point', 'coordinates': [-122.448757, 47.245469]}",[C500108-A],3,3,3,3,False,48.0
39,010108,2021-09-17T00:00:00.000,AL,10108.0,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,PRATTVILLE,36067,Short Term,1001.0,true,109.0,109.0,89.0,52.3,52.3,14.0,14.0,0.0,0.0,89.0,6.0,6.0,6.0,6.0,5.0,5.0,0.0,0.0,0.0,327.0,327,267,157.0,157,42,42,0,0,267.0,18,18.0,18.0,18.0,15,15.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,0.0,-999999.0,-999999.0,-999999.0,-999999.0,4.0,0.0,0.0,0.0,0,79,5,0.0,-999999.0,0.0,0.0,-999999.0,-999999.0,0.0,-999999.0,0.0,0,200,0.0,"{'type': 'Point', 'coordinates': [-86.450936, 32.464423]}",[C010108-A],3,3,3,3,False,1.0
40,120005,2021-09-17T00:00:00.000,HI,120005.0,HILO MEDICAL CENTER,1190 WAIANUENUE AVENUE,HILO,96720,Short Term,15001.0,true,128.0,128.0,128.0,135.7,135.0,26.7,26.7,0.0,0.0,128.0,11.0,,,,8.0,,0.0,0.0,0.0,384.0,384,384,407.0,405,80,80,0,0,384.0,33,,,,24,,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,0,0,0,3,0,3,3,3,4,0.0,0.0,0.0,0.0,-999999.0,0.0,-999999.0,0.0,0.0,0,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,337,0.0,"{'type': 'Point', 'coordinates': [-155.113513, 19.717467]}",[C120005-A],3,3,3,3,False,12.0
41,100290,2021-09-17T00:00:00.000,FL,100290.0,UF HEALTH THE VILLAGES HOSPITAL,1451 EL CAMINO REAL,THE VILLAGES,32159,Short Term,12119.0,true,256.0,256.0,220.0,210.0,210.0,35.7,35.7,0.0,0.0,220.0,32.0,32.0,31.0,31.0,8.7,8.7,0.0,0.0,0.0,768.0,768,660,630.0,630,107,107,0,0,660.0,96,96.0,93.0,93.0,26,26.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,13,0.0,-999999.0,0.0,-999999.0,0.0,5.0,-999999.0,-999999.0,0.0,0,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,214,0.0,"{'type': 'Point', 'coordinates': [-81.958131, 28.94944]}",[C100290-A],3,3,3,3,False,10.0
42,190316,2021-09-17T00:00:00.000,LA,190316.0,THE GENERAL,"3600 FLORIDA BLVD, SUITE 2020",BATON ROUGE,70806,Short Term,22033.0,true,114.0,114.0,114.0,52.0,52.0,40.3,40.3,0.0,0.0,114.0,24.0,24.0,14.0,14.0,14.7,14.0,0.0,0.0,0.0,342.0,342,342,156.0,156,121,121,0,0,342.0,72,48.0,28.0,28.0,44,28.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,3,3,3,9,0.0,0.0,0.0,0.0,0.0,7.0,-999999.0,-999999.0,0.0,0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,147,0.0,"{'type': 'Point', 'coordinates': [-91.154638, 30.450336]}",[C190316-A],3,3,3,3,False,19.0
43,161373,2021-09-17T00:00:00.000,IA,161373.0,RINGGOLD COUNTY HOSPITAL,504 NORTH CLEVELAND STREET,MOUNT AYR,50854,Critical Access Hospitals,19159.0,false,16.0,16.0,16.0,6.7,6.7,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48,48,20.0,20,0,0,0,0,48.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0.0,"{'type': 'Point', 'coordinates': [-94.223613, 40.71833]}",[C161373-A],3,3,3,3,False,16.0
44,231320,2021-09-17T00:00:00.000,MI,231320.0,MERCY HEALTH LAKESHORE CAMPUS,72 SOUTH STATE STREET,SHELBY,49455,Critical Access Hospitals,26127.0,false,10.0,10.0,10.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10,10,-999999.0,-999999,0,0,0,0,10.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27,0.0,"{'type': 'Point', 'coordinates': [-86.36515, 43.607053]}",[C231320-A],1,1,1,1,False,23.0
45,281316,2021-09-17T00:00:00.000,NE,281316.0,WEBSTER COUNTY COMMUNITY HOSPITAL,"P O BOX 465, 621 N FRANKLIN ST",RED CLOUD,68970,Critical Access Hospitals,31181.0,false,14.0,14.0,12.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,12.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42,36,6.0,6,0,0,0,0,36.0,-999999,-999999.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,,[C281316-A],3,3,3,3,False,
46,370202,2021-09-17T00:00:00.000,OK,370202.0,HILLCREST HOSPITAL SOUTH,8801 SOUTH 101ST EAST AVENUE,TULSA,74133,Short Term,40143.0,true,172.0,129.0,129.0,123.7,117.7,41.7,40.3,0.0,0.0,172.0,24.0,14.0,12.0,11.0,9.3,9.0,-999999.0,-999999.0,-999999.0,516.0,387,387,371.0,353,125,121,0,0,516.0,72,42.0,36.0,33.0,28,27.0,6.0,-999999.0,-999999.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,-999999.0,0.0,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0,29,-999999,0.0,0.0,0.0,-999999.0,0.0,0.0,-999999.0,0.0,0.0,-999999,187,0.0,"{'type': 'Point', 'coordinates': [-95.864651, 36.036219]}",[C370202-A],3,3,3,3,False,37.0
47,450674,2021-09-17T00:00:00.000,TX,450674.0,"WOMANS HOSPITAL OF TEXAS,THE",7600 FANNIN,HOUSTON,77054,Short Term,48201.0,true,524.0,346.0,335.0,363.7,214.0,5.7,4.7,-999999.0,0.0,513.0,150.0,4.0,119.3,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,1572.0,1038,1005,1091.0,642,17,14,-999999,0,1539.0,450,12.0,358.0,7.0,-999999,-999999.0,-999999.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-999999,0.0,0.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999999,227,0.0,"{'type': 'Point', 'coordinates': [-95.40109, 29.692977]}",[C450674-A],3,3,3,3,False,44.0
48,010078,2021-09-17T00:00:00.000,AL,10078.0,NORTHEAST ALABAMA REGIONAL MEDICAL CENTER,400 EAST 10TH STREET,ANNISTON,36207,Short Term,1015.0,true,201.0,210.0,193.3,203.0,214.0,58.7,58.7,0.0,0.0,185.0,10.3,,,,19.3,,-999999.0,-999999.0,-999999.0,201.0,630,580,203.0,642,176,176,0,0,185.0,31,,,,58,,-999999.0,-999999.0,-999999.0,1,3,3,1,3,3,3,3,3,1,3,0,0,0,3,0,3,3,3,13,0.0,-999999.0,-999999.0,-999999.0,0.0,-999999.0,5.0,-999999.0,0.0,0,59,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,247,0.0,"{'type': 'Point', 'coordinates': [-85.823353, 33.657123]}",[C010078-A],3,3,3,3,False,1.0
49,100130,2021-09-17T00:00:00.000,FL,100130.0,LAKESIDE MEDICAL CENTER,39200 HOOKER HWY,BELLE GLADE,33430,Short Term,12099.0,true,99.0,87.0,70.0,28.7,26.7,12.0,12.0,0.0,0.0,82.0,8.0,8.0,7.3,7.3,5.0,5.0,0.0,0.0,0.0,297.0,261,210,86.0,80,36,36,0,0,246.0,24,24.0,22.0,22.0,15,15.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-999999,0.0,0.0,0.0,0.0,-999999.0,0.0,0.0,0.0,0.0,0,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,113,0.0,"{'type': 'Point', 'coordinates': [-80.670079, 26.725684]}",[C100130-A],3,3,3,3,False,10.0
50,210004,2021-09-17T00:00:00.000,MD,210004.0,HOLY CROSS HOSPITAL,1500 FOREST GLEN ROAD,SILVER SPRING,20910,Short Term,24031.0,true,452.0,402.0,378.0,369.0,328.0,27.0,24.0,0.0,0.0,428.0,120.0,70.0,91.0,50.0,13.0,12.0,0.0,0.0,0.0,452.0,402,378,369.0,328,27,24,0,0,428.0,120,70.0,91.0,50.0,13,12.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-999999,0.0,0.0,0.0,0.0,0.0,-999999.0,0.0,0.0,0.0,0,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,178,0.0,"{'type': 'Point', 'coordinates': [-77.034198, 39.016055]}",[C210004-A],1,1,1,1,False,21.0
51,160030,2021-09-17T00:00:00.000,IA,160030.0,MARY GREELEY MEDICAL CENTER,1111 DUFF AVENUE,AMES,50010,Short Term,19169.0,true,265.0,261.0,176.0,133.0,128.0,12.0,12.0,0.0,0.0,180.0,13.7,9.7,9.7,8.0,-999999.0,-999999.0,,,,795.0,783,528,399.0,384,36,36,0,0,540.0,41,29.0,29.0,24.0,9,9.0,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,6,0.0,-999999.0,0.0,0.0,-999999.0,-999999.0,0.0,-999999.0,0.0,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,299,,"{'type': 'Point', 'coordinates': [-93.610624, 42.032391]}",[C160030-A],3,3,3,3,False,16.0
